,TEAM,FT,FTA,ORB,DRB,AST,STL,BLK,TOV,PF,FT/FGA,AST/TOV,YEAR,FG%,2P%,3P%,FT%,FT_MAX,FTA_MAX,ORB_MAX,DRB_MAX,AST_MAX,STL_MAX,BLK_MAX,TOV_MAX,PF_MAX,PTS_MAX,FT/FGA_MAX,AST/TOV_MAX,FG%_MAX,2P%_MAX,3P%_MAX,FT%_MAX,TEAM_OPP,FT_OPP,FTA_OPP,ORB_OPP,DRB_OPP,AST_OPP,STL_OPP,BLK_OPP,TOV_OPP,PF_OPP,FT/FGA_OPP,AST/TOV_OPP,FG%_OPP,2P%_OPP,3P%_OPP,FT%_OPP,FT_MAX_OPP,FTA_MAX_OPP,ORB_MAX_OPP,DRB_MAX_OPP,AST_MAX_OPP,STL_MAX_OPP,BLK_MAX_OPP,TOV_MAX_OPP,PF_MAX_OPP,PTS_MAX_OPP,FT/FGA_MAX_OPP,AST/TOV_MAX_OPP,FG%_MAX_OPP,2P%_MAX_OPP,3P%_MAX_OPP,FT%_MAX_OPP,GAME_ID,ANSWER
293,Virginia Tech ,0.6666666666666665,0.6206896551724138,0.24000000000000002,0.5161290322580645,0.47826086956521735,0.0,0.07692307692307693,0.28,0.4210526315789473,0.5342465753424658,0.1925133689839572,2022,0.7206896551724138,0.708048642888485,0.552738336713996,0.6875,0.8181818181818182,0.9999999999999999,0.36363636363636365,0.08333333333333334,0.36363636363636365,0.14285714285714285,0.14285714285714285,0.25,0.6000000000000001,0.9999999999999999,0.1561181434599156,0.16666666666666666,0.5833333333333333,0.5714285714285714,0.5,1.0,Florida Gulf Coast ,0.38095238095238093,0.31034482758620685,0.04,0.4193548387096774,0.7391304347826086,0.3529411764705882,0.07692307692307693,0.0,0.6842105263157894,0.28253424657534254,1.0,0.6566810344827587,0.7410843873108025,0.6284029038112522,0.7727272727272727,0.2727272727272727,0.33333333333333337,0.0,0.41666666666666663,0.7272727272727273,0.42857142857142855,0.14285714285714285,0.0,0.8,0.4444444444444444,0.240506329113924,0.8148148148148148,0.5833333333333333,1.0,0.6,1.0,146,0.0
295,Iowa State ,0.6190476190476191,0.6206896551724138,0.24000000000000002,0.6129032258064516,0.47826086956521735,0.4117647058823529,0.23076923076923078,0.36,0.15789473684210525,0.49589041095890407,0.15775401069518716,2022,0.44758620689655165,0.34435783492387273,0.6221889055472265,0.625,0.4545454545454545,0.33333333333333337,0.1818181818181818,0.5833333333333334,0.7272727272727273,0.42857142857142855,0.14285714285714285,0.375,0.4000000000000001,0.38888888888888895,0.1561181434599156,0.1898148148148148,0.23076923076923073,0.2285714285714286,0.6666666666666666,1.0,Georgia ,0.047619047619047616,0.0,0.32,0.4193548387096774,0.47826086956521735,0.3529411764705882,1.0,0.48,0.6842105263157894,0.03314184710561206,0.1229946524064171,0.3242491657397109,0.29992382514941984,0.3663793103448276,1.0,0.09090909090909091,0.0,0.09090909090909091,0.5,0.09090909090909091,0.2857142857142857,0.7142857142857142,0.25,0.2,0.2777777777777778,0.026290165530671844,0.07407407407407407,0.33823529411764697,0.39999999999999997,0.4,1.0,147,1.0
297,Kansas ,0.5238095238095237,0.5172413793103448,0.32,0.5161290322580645,0.47826086956521735,0.23529411764705882,0.46153846153846156,0.24,0.5263157894736843,0.4043305346884667,0.2156862745098039,2022,0.6876529477196887,0.6424359838274935,0.5603448275862069,0.6323529411764707,0.2727272727272727,0.24999999999999997,0.2727272727272727,0.33333333333333337,0.1818181818181818,0.2857142857142857,0.2857142857142857,0.25,0.4000000000000001,0.36111111111111116,0.06523855890944498,0.2592592592592593,0.625,0.6142857142857141,1.0,0.7333333333333334,Georgia Tech ,0.09523809523809523,0.13793103448275862,0.19999999999999998,0.29032258064516125,0.391304347826087,0.23529411764705882,0.46153846153846156,0.4,0.47368421052631576,0.07026071586389748,0.11970382558617851,0.48943270300333713,0.4556570902636251,0.5172413793103449,0.375,0.09090909090909091,0.16666666666666666,0.1818181818181818,0.6666666666666666,0.2727272727272727,0.5714285714285714,0.42857142857142855,0.375,0.6000000000000001,0.33333333333333337,0.04360056258790435,0.16666666666666666,0.6590909090909092,0.8163265306122449,0.5,0.3333333333333333,148,1.0
299,Louisville ,0.42857142857142855,0.3793103448275862,0.44,0.16129032258064513,0.47826086956521735,0.5294117647058824,0.38461538461538464,0.2,0.6842105263157894,0.31849315068493156,0.24465240641711228,2022,0.5286637931034484,0.5444430514636746,0.43103448275862066,0.7115384615384616,0.4545454545454545,0.41666666666666663,0.36363636363636365,0.33333333333333337,0.1818181818181818,0.7142857142857142,0.2857142857142857,0.0,0.6000000000000001,0.41666666666666663,0.10418695228821809,0.2592592592592593,0.53125,0.5178571428571428,0.5,1.0,Gonzaga ,0.7619047619047619,0.6206896551724138,0.44,0.32258064516129037,0.34782608695652173,0.23529411764705882,0.23076923076923078,0.56,0.5263157894736843,0.7413698630136987,0.07832651777288455,0.47489655172413797,0.6057951482479785,0.2758620689655173,0.8125,0.36363636363636365,0.24999999999999997,0.2727272727272727,0.24999999999999997,0.09090909090909091,0.14285714285714285,0.14285714285714285,0.625,0.4000000000000001,0.22222222222222218,0.13200723327305602,0.07407407407407407,0.3181818181818181,0.5178571428571428,0.2857142857142857,1.0,149,1.0
301,Nebraska ,0.42857142857142855,0.5172413793103448,0.4,0.22580645161290325,0.34782608695652173,0.2941176470588235,0.23076923076923078,0.28,0.47368421052631576,0.36986301369862995,0.1443850267379679,2022,0.35492610837438426,0.1919692405263993,0.6543887147335424,0.4852941176470589,0.4545454545454545,0.41666666666666663,0.36363636363636365,0.24999999999999997,0.2727272727272727,0.42857142857142855,0.2857142857142857,0.125,0.6000000000000001,0.38888888888888895,0.08860759493670885,0.16666666666666666,0.375,0.35714285714285715,0.5,0.8095238095238095,Gonzaga ,0.4761904761904761,0.4137931034482758,0.28,0.4838709677419355,0.5217391304347827,0.3529411764705882,0.3076923076923077,0.4,0.5789473684210527,0.410958904109589,0.15672562731386258,0.647536945812808,0.6734397677793905,0.44624746450304253,0.7321428571428571,0.09090909090909091,0.08333333333333334,0.2727272727272727,0.24999999999999997,0.2727272727272727,0.42857142857142855,0.2857142857142857,0.375,0.4000000000000001,0.38888888888888895,0.08860759493670885,0.07407407407407407,0.75,0.7428571428571429,1.0,1.0,150,0.0
303,Baylor ,0.5238095238095237,0.5862068965517241,0.44,0.9999999999999999,0.826086956521739,0.23529411764705882,0.23076923076923078,0.28,0.2631578947368421,0.3773349937733499,0.32085561497326204,2022,0.7827586206896551,0.8207547169811321,0.5172413793103449,0.5394736842105263,0.5454545454545454,0.75,0.2727272727272727,0.75,0.4545454545454545,0.14285714285714285,0.2857142857142857,0.125,0.2,0.4722222222222222,0.20886075949367083,0.5370370370370371,0.84375,1.0,1.0,1.0,Hawaii ,0.38095238095238093,0.27586206896551724,0.4,0.32258064516129037,0.3043478260869565,0.23529411764705882,0.15384615384615385,0.24,0.47368421052631576,0.2465753424657535,0.1443850267379679,0.15172413793103456,0.09668038019577235,0.3397565922920892,0.875,0.5454545454545454,0.41666666666666663,0.1818181818181818,0.75,0.1818181818181818,0.14285714285714285,0.14285714285714285,0.25,0.4000000000000001,0.6388888888888888,0.07594936708860758,0.2592592592592593,0.25,0.2285714285714286,0.5,1.0,151,1.0
305,South Carolina ,0.6666666666666665,0.6551724137931034,1.0,0.6774193548387096,0.7826086956521738,0.6470588235294117,0.38461538461538464,0.44000000000000006,0.05263157894736842,0.3958730709207561,0.2131398013750955,2022,0.4225229157573112,0.5843468542502137,0.2949183303085298,0.6428571428571429,0.2727272727272727,0.24999999999999997,0.5454545454545454,0.5,0.09090909090909091,0.42857142857142855,0.42857142857142855,0.0,0.0,0.11111111111111113,0.240506329113924,0.16666666666666666,0.4642857142857142,0.5714285714285714,0.2857142857142857,1.0,Howard ,0.14285714285714285,0.06896551724137931,0.12,0.25806451612903225,0.0,0.3529411764705882,0.23076923076923078,0.68,0.5263157894736843,0.12937595129375945,0.0,0.0,0.0,0.1149425287356322,1.0,0.2727272727272727,0.16666666666666666,0.09090909090909091,0.16666666666666666,0.0,0.14285714285714285,0.14285714285714285,0.375,0.2,0.05555555555555555,0.06523855890944498,0.004629629629629629,0.0,0.0,0.0,1.0,152,1.0
307,Iowa ,0.9047619047619047,0.6551724137931034,0.0,0.6129032258064516,1.0,0.5294117647058824,0.3076923076923077,0.32,0.6842105263157894,0.7957658779576586,0.3485658726300438,2022,0.9255172413793102,1.0,0.7493368700265252,0.9404761904761905,0.5454545454545454,0.41666666666666663,0.0,0.41666666666666663,0.8181818181818182,0.42857142857142855,0.42857142857142855,0.375,0.6000000000000001,0.5833333333333334,0.240506329113924,0.35185185185185186,1.0,1.0,0.5,1.0,Illinois State ,0.42857142857142855,0.3793103448275862,0.5599999999999999,0.22580645161290325,0.34782608695652173,0.23529411764705882,0.07692307692307693,0.36,0.6842105263157894,0.2830407100135057,0.11764705882352941,0.30237979601748416,0.4801694262610704,0.21551724137931028,0.7115384615384616,0.2727272727272727,0.24999999999999997,0.36363636363636365,0.16666666666666666,0.1818181818181818,0.2857142857142857,0.14285714285714285,0.125,0.6000000000000001,0.5277777777777778,0.08860759493670885,0.2592592592592593,0.3452380952380951,1.0,0.3333333333333333,1.0,153,1.0
309,Oklahoma ,0.7142857142857142,0.7586206896551724,0.28,0.6451612903225806,0.6086956521739131,0.3529411764705882,0.3076923076923077,0.28,0.5263157894736843,0.5433789954337899,0.24064171122994654,2022,0.5743842364532019,0.5618261455525607,0.5434782608695652,0.5833333333333333,0.6363636363636364,0.5833333333333334,0.1818181818181818,0.5,0.2727272727272727,0.42857142857142855,0.2857142857142857,0.125,0.8,0.4444444444444444,0.1714614499424626,0.2592592592592593,0.5535714285714286,1.0,0.6666666666666666,1.0,IUPUI ,0.5714285714285714,0.48275862068965514,0.44,0.4193548387096774,0.47826086956521735,0.23529411764705882,0.38461538461538464,0.24,0.5789473684210527,0.3744292237442921,0.2156862745098039,0.43620689655172423,0.5832469417375078,0.29780564263322884,0.765625,0.6363636363636364,0.5,0.6363636363636364,0.24999999999999997,0.4545454545454545,0.2857142857142857,0.14285714285714285,0.375,0.8,0.33333333333333337,0.1431353456669912,0.5370370370370371,0.25,1.0,0.3333333333333333,1.0,154,1.0
311,Louisiana State ,0.9523809523809523,0.9999999999999999,0.32,0.5161290322580645,0.6956521739130435,0.5294117647058824,0.6923076923076923,0.32,0.7894736842105263,0.6119955572010365,0.24647544968400587,2022,0.5269338303821063,0.484034833091437,0.3160919540229885,0.596774193548387,0.6363636363636364,0.9166666666666666,0.36363636363636365,0.5833333333333334,0.6363636363636364,0.5714285714285714,1.0,0.25,0.8,0.5555555555555556,0.08860759493670885,0.4444444444444444,0.40217391304347827,0.41558441558441556,0.4,0.48717948717948717,Jackson State ,0.857142857142857,0.9310344827586207,0.44,0.5161290322580645,0.391304347826087,0.23529411764705882,0.3076923076923077,0.48,0.9473684210526316,0.6019339242546332,0.1016042780748663,0.4495943204868154,0.2905456949600772,0.8793103448275862,0.5689655172413792,0.5454545454545454,0.75,0.1818181818181818,0.5833333333333334,0.2727272727272727,0.14285714285714285,0.2857142857142857,0.375,0.8,0.41666666666666663,0.1484464902186421,0.35185185185185186,0.5833333333333333,0.5714285714285714,0.6666666666666666,0.6666666666666667,155,1.0
313,Stanford ,0.42857142857142855,0.31034482758620685,0.32,0.3548387096774194,0.7391304347826086,0.5882352941176471,0.38461538461538464,0.44000000000000006,0.4210526315789473,0.34246575342465746,0.20168067226890757,2022,0.8572413793103448,0.8127081021087682,0.8189655172413793,0.8863636363636365,0.09090909090909091,0.0,0.1818181818181818,0.5833333333333334,0.2727272727272727,0.8571428571428571,0.2857142857142857,0.25,0.4000000000000001,0.8333333333333334,0.11392405063291138,0.16666666666666666,0.5833333333333333,1.0,0.5454545454545454,1.0,Kansas ,0.3333333333333333,0.27586206896551724,0.16,0.16129032258064513,0.34782608695652173,0.1176470588235294,0.3076923076923077,0.6,0.6842105263157894,0.276334435521965,0.07308377896613191,0.6147443519619502,0.5122440786832597,0.7366771159874607,0.75,0.1818181818181818,0.24999999999999997,0.1818181818181818,0.24999999999999997,0.2727272727272727,0.14285714285714285,0.42857142857142855,0.375,0.6000000000000001,0.19444444444444445,0.17721518987341767,0.16666666666666666,0.75,0.7428571428571429,1.0,1.0,156,1.0
315,NC State ,0.42857142857142855,0.48275862068965514,0.28,0.32258064516129037,0.6086956521739131,0.47058823529411764,0.07692307692307693,0.12,0.4210526315789473,0.31849315068493156,0.4117647058823529,2022,0.8167025862068966,0.742587601078167,0.7713248638838475,0.53125,0.1818181818181818,0.08333333333333334,0.0,0.24999999999999997,0.2727272727272727,0.14285714285714285,0.0,0.0,0.2,0.33333333333333337,0.7468354430379746,0.35185185185185186,1.0,1.0,1.0,1.0,Kansas State ,0.5238095238095237,0.4137931034482758,0.12,0.19354838709677413,0.3043478260869565,0.23529411764705882,0.15384615384615385,0.52,0.47368421052631576,0.522504892367906,0.07419786096256684,0.4907811400422238,0.6057951482479785,0.42068965517241386,0.8214285714285714,0.1818181818181818,0.16666666666666666,0.09090909090909091,0.33333333333333337,0.1818181818181818,0.5714285714285714,0.14285714285714285,0.5,0.6000000000000001,0.3055555555555556,0.11392405063291138,0.16666666666666666,0.375,0.6785714285714286,0.5,1.0,157,1.0
317,Washington State ,0.38095238095238093,0.4137931034482758,0.28,0.6129032258064516,0.13043478260869565,0.058823529411764705,0.15384615384615385,0.56,0.9473684210526316,0.3287671232876712,0.031141868512110718,2022,0.2086206896551725,0.29542571745679413,0.16065830721003127,0.5535714285714286,0.36363636363636365,0.33333333333333337,0.1818181818181818,0.75,0.09090909090909091,0.14285714285714285,0.14285714285714285,0.375,0.6000000000000001,0.38888888888888895,0.240506329113924,0.07407407407407407,0.2361111111111111,0.41558441558441556,0.25,0.7777777777777779,Kansas State ,0.857142857142857,0.689655172413793,0.19999999999999998,0.5806451612903226,0.2173913043478261,0.2941176470588235,0.23076923076923078,0.32,0.31578947368421056,0.7839234944430085,0.08604764219737482,0.2376057254391673,0.22247563756997718,0.30172413793103436,0.8295454545454546,0.8181818181818182,0.8333333333333334,0.09090909090909091,0.9166666666666666,0.09090909090909091,0.14285714285714285,0.14285714285714285,0.125,0.6000000000000001,0.38888888888888895,0.21749136939010355,0.07407407407407407,0.3181818181818181,0.29870129870129863,0.5,0.8333333333333333,158,0.0
319,NC State ,0.7142857142857142,0.689655172413793,0.6799999999999999,0.4516129032258064,0.5652173913043479,0.47058823529411764,0.38461538461538464,0.36,0.736842105263158,0.4703196347031964,0.18449197860962566,2022,0.7206896551724138,0.7741870734644721,0.49310344827586217,0.6590909090909092,0.5454545454545454,0.5,0.36363636363636365,0.16666666666666666,0.36363636363636365,0.42857142857142855,0.14285714285714285,0.25,0.4000000000000001,0.2777777777777778,0.3417721518987341,0.07407407407407407,0.84375,1.0,0.6666666666666666,0.8333333333333333,Longwood ,0.5714285714285714,0.48275862068965514,0.5599999999999999,0.29032258064516125,0.3043478260869565,0.1764705882352941,0.15384615384615385,0.44000000000000006,0.6842105263157894,0.39249553305539,0.08708938120702828,0.37931034482758624,0.391891891891892,0.4229525862068966,0.765625,0.2727272727272727,0.16666666666666666,0.2727272727272727,0.33333333333333337,0.4545454545454545,0.2857142857142857,0.14285714285714285,0.375,0.4000000000000001,0.5277777777777778,0.03797468354430379,0.12037037037037038,0.25,0.42857142857142866,0.3846153846153846,1.0,159,1.0
321,South Carolina ,0.5238095238095237,0.5172413793103448,0.28,0.3870967741935484,0.7391304347826086,0.5882352941176471,0.3076923076923077,0.44000000000000006,0.31578947368421056,0.4434030281182406,0.20168067226890757,2022,0.6667876588021777,0.6497641509433963,0.552738336713996,0.6323529411764707,0.4545454545454545,0.41666666666666663,0.4545454545454545,0.8333333333333334,0.2727272727272727,0.2857142857142857,0.2857142857142857,0.5,0.4000000000000001,0.4722222222222222,0.11392405063291138,0.16666666666666666,0.6428571428571429,0.7857142857142858,0.5,1.0,Louisville ,0.14285714285714285,0.17241379310344826,0.4,0.19354838709677413,0.13043478260869565,0.7058823529411764,0.15384615384615385,0.48,0.631578947368421,0.10502283105022822,0.0374331550802139,0.5743842364532019,0.557828963489341,0.14008620689655177,0.4642857142857142,0.09090909090909091,0.16666666666666666,0.2727272727272727,0.41666666666666663,0.1818181818181818,0.5714285714285714,0.14285714285714285,0.375,0.8,0.33333333333333337,0.03337169159953969,0.05092592592592593,0.43181818181818177,0.41558441558441556,0.3333333333333333,0.5555555555555556,160,1.0
323,Stanford ,0.6190476190476191,0.6551724137931034,0.5599999999999999,0.5806451612903226,0.5652173913043479,0.1176470588235294,0.7692307692307693,0.6,0.8947368421052633,0.5241528478731072,0.11764705882352941,2022,0.6308529945553538,0.7035040431266848,0.43103448275862066,0.5833333333333333,0.4545454545454545,0.5833333333333334,0.2727272727272727,0.41666666666666663,0.4545454545454545,0.14285714285714285,0.7142857142857142,0.25,0.8,0.36111111111111116,0.1561181434599156,0.16666666666666666,1.0,1.0,1.0,1.0,Maryland ,0.7619047619047619,0.7241379310344828,0.36000000000000004,0.032258064516129004,0.2608695652173913,0.6470588235294117,0.23076923076923078,0.16000000000000003,0.9473684210526316,0.5342465753424658,0.16730328495034374,0.3893509127789048,0.4442763628362396,0.19963702359346636,0.6739130434782608,0.8181818181818182,0.8333333333333334,0.36363636363636365,0.16666666666666666,0.09090909090909091,0.7142857142857142,0.42857142857142855,0.125,0.8,0.5277777777777778,0.14556962025316456,0.16666666666666666,0.296875,0.35714285714285715,1.0,1.0,161,1.0
325,Notre Dame ,0.6190476190476191,0.5862068965517241,0.44,0.3548387096774194,0.6956521739130435,0.2941176470588235,0.23076923076923078,0.4,0.3684210526315789,0.5049918736939865,0.20608802961744138,2022,0.8769140853302162,0.8570465922217946,0.6592292089249493,0.6710526315789473,0.4545454545454545,0.5,0.09090909090909091,0.6666666666666666,0.9090909090909091,0.14285714285714285,0.2857142857142857,0.625,0.2,0.36111111111111116,0.12543153049482159,0.16666666666666666,0.6590909090909092,1.0,0.625,1.0,Massachusetts ,0.5714285714285714,0.4137931034482758,0.28,0.0,0.5652173913043479,0.5294117647058824,0.0,0.24,0.631578947368421,0.4263698630136986,0.25133689839572193,0.6246767241379312,0.5325134770889488,0.7058189655172414,0.9107142857142858,0.2727272727272727,0.16666666666666666,0.1818181818181818,0.08333333333333334,0.4545454545454545,0.7142857142857142,0.0,0.75,0.4000000000000001,0.6944444444444444,0.05967450271247739,0.21296296296296294,1.0,1.0,0.75,1.0,162,1.0
327,Connecticut ,0.4761904761904761,0.5862068965517241,0.6799999999999999,0.6451612903225806,0.7391304347826086,0.7647058823529411,0.15384615384615385,0.48,0.5263157894736843,0.3367409527703945,0.18716577540106952,2022,0.6136901698404529,0.517857142857143,0.7183908045977011,0.4736842105263158,0.09090909090909091,0.0,0.2727272727272727,0.16666666666666666,0.36363636363636365,0.5714285714285714,0.14285714285714285,0.25,0.4000000000000001,0.19444444444444445,0.07172995780590716,0.4444444444444444,0.6875,0.4857142857142857,1.0,1.0,Mercer ,0.38095238095238093,0.4137931034482758,0.28,0.25806451612903225,0.08695652173913043,0.4117647058823529,0.15384615384615385,0.6,0.6842105263157894,0.3287671232876712,0.0196078431372549,0.17204433497536947,0.1261333006616025,0.3663793103448276,0.5535714285714286,0.4545454545454545,0.5,0.1818181818181818,0.0,0.0,0.7142857142857142,0.0,0.5,0.4000000000000001,0.16666666666666666,0.4936708860759493,0.0,0.375,1.0,0.3333333333333333,1.0,163,1.0
329,South Carolina ,0.38095238095238093,0.48275862068965514,0.6799999999999999,0.4516129032258064,0.3043478260869565,0.23529411764705882,0.6153846153846154,0.44000000000000006,0.2631578947368421,0.2984504828205703,0.08708938120702828,2022,0.3009609949123799,0.299034664326459,0.3160919540229885,0.453125,0.09090909090909091,0.33333333333333337,0.36363636363636365,0.8333333333333334,0.2727272727272727,0.2857142857142857,0.2857142857142857,0.375,0.6000000000000001,0.11111111111111113,0.07172995780590716,0.16666666666666666,0.16666666666666663,0.35714285714285715,0.6666666666666666,1.0,Miami ,0.23809523809523808,0.20689655172413793,0.07999999999999999,0.25806451612903225,0.17391304347826086,0.2941176470588235,0.3076923076923077,0.6,0.5263157894736843,0.2590827873734365,0.0374331550802139,0.18635682158920552,0.11725067385444748,0.3901996370235935,0.6875,0.09090909090909091,0.16666666666666666,0.09090909090909091,0.16666666666666666,0.09090909090909091,0.14285714285714285,0.14285714285714285,0.375,0.4000000000000001,0.0,0.03797468354430379,0.07407407407407407,0.02777777777777779,0.08163265306122452,0.0,0.3333333333333333,164,1.0
331,Louisville ,0.2857142857142857,0.2413793103448276,0.19999999999999998,0.25806451612903225,0.43478260869565216,0.8235294117647058,0.3076923076923077,0.32,0.631578947368421,0.23665564478034964,0.15896937287311616,2022,0.5794292508917953,0.5444430514636746,0.5172413793103449,0.7222222222222222,0.1818181818181818,0.16666666666666666,0.09090909090909091,0.9999999999999999,0.2727272727272727,0.8571428571428571,0.14285714285714285,0.375,0.6000000000000001,0.4444444444444444,0.07172995780590716,0.35185185185185186,0.5,0.5054945054945055,0.75,1.0,Michigan ,0.6666666666666665,0.6206896551724138,0.36000000000000004,0.3870967741935484,0.3043478260869565,0.2941176470588235,0.15384615384615385,0.72,0.3684210526315789,0.7093508040500296,0.05271199388846446,0.40899550224887554,0.44091138814016184,0.30172413793103436,0.6875,0.8181818181818182,0.9166666666666666,0.36363636363636365,0.33333333333333337,0.1818181818181818,0.42857142857142855,0.14285714285714285,0.375,0.4000000000000001,0.33333333333333337,0.240506329113924,0.07407407407407407,1.0,1.0,0.0,0.6923076923076923,165,1.0
