,TEAM,FT,FTA,ORB,DRB,AST,STL,BLK,TOV,PF,FT/FGA,AST/TOV,YEAR,FG%,2P%,3P%,FT%,FT_MAX,FTA_MAX,ORB_MAX,DRB_MAX,AST_MAX,STL_MAX,BLK_MAX,TOV_MAX,PF_MAX,PTS_MAX,FT/FGA_MAX,AST/TOV_MAX,FG%_MAX,2P%_MAX,3P%_MAX,FT%_MAX,TEAM_OPP,FT_OPP,FTA_OPP,ORB_OPP,DRB_OPP,AST_OPP,STL_OPP,BLK_OPP,TOV_OPP,PF_OPP,FT/FGA_OPP,AST/TOV_OPP,FG%_OPP,2P%_OPP,3P%_OPP,FT%_OPP,FT_MAX_OPP,FTA_MAX_OPP,ORB_MAX_OPP,DRB_MAX_OPP,AST_MAX_OPP,STL_MAX_OPP,BLK_MAX_OPP,TOV_MAX_OPP,PF_MAX_OPP,PTS_MAX_OPP,FT/FGA_MAX_OPP,AST/TOV_MAX_OPP,FG%_MAX_OPP,2P%_MAX_OPP,3P%_MAX_OPP,FT%_MAX_OPP,GAME_ID,ANSWER
333,Ohio State ,0.9047619047619047,0.9655172413793104,0.36000000000000004,0.16129032258064513,0.391304347826087,0.7058823529411764,0.5384615384615385,0.28,0.6842105263157894,0.7808219178082191,0.16042780748663102,2022,0.3915024630541873,0.4103773584905661,0.3663793103448276,0.5833333333333333,0.8181818181818182,0.8333333333333334,0.09090909090909091,0.16666666666666666,0.36363636363636365,0.7142857142857142,0.2857142857142857,0.25,0.4000000000000001,0.5277777777777778,0.1983122362869198,0.2592592592592593,0.47916666666666674,0.6785714285714286,0.5,1.0,Missouri State ,0.5238095238095237,0.5172413793103448,0.6799999999999999,0.5161290322580645,0.34782608695652173,0.23529411764705882,0.46153846153846156,0.72,0.7894736842105263,0.39726027397260266,0.060351413292589744,0.37931034482758624,0.29279546804330947,0.8189655172413793,0.6323529411764707,0.36363636363636365,0.33333333333333337,0.1818181818181818,0.33333333333333337,0.1818181818181818,0.42857142857142855,0.5714285714285714,0.375,0.6000000000000001,0.24999999999999997,0.08471275559883153,0.07407407407407407,0.375,0.35714285714285715,0.0,1.0,166,1.0
335,Stanford ,0.4761904761904761,0.5172413793103448,0.5599999999999999,0.7419354838709676,0.7826086956521738,0.6470588235294117,0.6153846153846154,0.48,0.2631578947368421,0.3483667017913593,0.1978609625668449,2022,0.6103978779840851,0.5444430514636746,0.6543887147335424,0.5588235294117647,0.1818181818181818,0.41666666666666663,0.5454545454545454,0.24999999999999997,0.36363636363636365,0.5714285714285714,0.5714285714285714,0.25,0.0,0.19444444444444445,0.0958408679927667,0.4444444444444444,0.4642857142857142,0.4489795918367347,0.5,0.23809523809523797,Montana State ,0.09523809523809523,0.06896551724137931,0.28,0.29032258064516125,0.3043478260869565,0.5294117647058824,0.07692307692307693,0.48,0.47368421052631576,0.06512118018967333,0.0802139037433155,0.16923076923076918,0.1982775622904478,0.21551724137931028,0.6875,0.09090909090909091,0.0,0.1818181818181818,0.16666666666666666,0.09090909090909091,0.42857142857142855,0.14285714285714285,0.625,0.2,0.0,0.03797468354430379,0.16666666666666666,0.0625,0.0,0.25,1.0,167,1.0
337,Arizona ,0.8095238095238095,0.8965517241379309,0.04,0.22580645161290325,0.34782608695652173,0.5882352941176471,0.23076923076923078,0.16000000000000003,0.8421052631578947,0.6986301369863013,0.2131398013750955,2022,0.6109605911330049,0.6497641509433963,0.3663793103448276,0.5535714285714286,0.6363636363636364,0.9166666666666666,0.0,0.41666666666666663,0.2727272727272727,0.5714285714285714,0.2857142857142857,0.125,0.8,0.6666666666666666,0.11392405063291138,0.16666666666666666,0.4078947368421052,1.0,0.5,0.6666666666666667,Nevada-Las Vegas ,0.42857142857142855,0.48275862068965514,0.12,0.5161290322580645,0.391304347826087,0.0,0.07692307692307693,0.52,0.631578947368421,0.4285714285714285,0.09425133689839571,0.7833919774806475,0.752358490566038,0.6100795755968169,0.53125,0.1818181818181818,0.16666666666666666,0.0,0.6666666666666666,0.36363636363636365,0.14285714285714285,0.14285714285714285,0.5,0.8,0.2777777777777778,0.07172995780590716,0.07407407407407407,0.625,0.6142857142857141,0.6,1.0,168,1.0
339,Arizona ,0.14285714285714285,0.17241379310344826,0.28,0.29032258064516125,0.5217391304347827,0.2941176470588235,0.23076923076923078,0.44000000000000006,0.8421052631578947,0.11492918504759697,0.1443850267379679,2022,0.2867329047340737,0.27602762803234515,0.3831417624521072,0.4642857142857142,0.0,0.0,0.1818181818181818,0.16666666666666666,0.1818181818181818,0.2857142857142857,0.14285714285714285,0.25,0.6000000000000001,0.24999999999999997,0.07172995780590716,0.16666666666666666,0.4642857142857142,0.6785714285714286,0.5,1.0,North Carolina ,0.857142857142857,0.7586206896551724,0.24000000000000002,0.5806451612903226,0.5652173913043479,0.47058823529411764,0.23076923076923078,0.4,0.05263157894736842,0.8162771958098306,0.16906622788975725,0.5399594320486816,0.5220446669233733,0.3160919540229885,0.7395833333333333,0.7272727272727273,0.6666666666666666,0.1818181818181818,0.5833333333333334,0.36363636363636365,0.5714285714285714,0.2857142857142857,0.25,0.0,0.36111111111111116,0.2151898734177215,0.16666666666666666,0.75,0.7428571428571429,0.5,1.0,169,0.0
341,South Carolina ,0.7142857142857142,0.689655172413793,0.96,0.3548387096774194,0.2608695652173913,0.23529411764705882,0.38461538461538464,0.44000000000000006,0.631578947368421,0.49255509231685535,0.07563025210084032,2022,0.37931034482758624,0.28921832884097043,0.5807622504537205,0.6590909090909092,0.9999999999999999,0.9166666666666666,0.9999999999999999,0.6666666666666666,0.2727272727272727,0.2857142857142857,0.2857142857142857,0.25,0.6000000000000001,0.611111111111111,0.2210321324245375,0.043209876543209874,0.5192307692307693,0.5714285714285714,0.4285714285714285,0.8974358974358976,North Carolina ,0.42857142857142855,0.48275862068965514,0.12,0.32258064516129037,0.43478260869565216,0.2941176470588235,0.15384615384615385,0.36,0.736842105263158,0.40147523709167543,0.1443850267379679,0.6419098143236075,0.6272434422457434,0.40752351097178685,0.53125,0.2727272727272727,0.33333333333333337,0.0,0.33333333333333337,0.1818181818181818,0.2857142857142857,0.14285714285714285,0.375,0.6000000000000001,0.4722222222222222,0.04360056258790435,0.07407407407407407,1.0,1.0,0.6666666666666666,1.0,170,1.0
343,NC State ,0.4761904761904761,0.4137931034482758,0.4,0.19354838709677413,0.3043478260869565,0.6470588235294117,0.07692307692307693,0.28,0.0,0.3672116659301813,0.1283422459893048,2022,0.5224694104560623,0.5258515069835824,0.41666666666666674,0.7321428571428571,0.4545454545454545,0.41666666666666663,0.1818181818181818,0.41666666666666663,0.09090909090909091,0.5714285714285714,0.14285714285714285,0.25,0.0,0.2777777777777778,0.1392405063291139,0.027777777777777776,0.375,0.35714285714285715,0.5,1.0,Notre Dame ,0.14285714285714285,0.10344827586206898,0.12,0.4193548387096774,0.3043478260869565,0.23529411764705882,0.46153846153846156,0.48,0.47368421052631576,0.13259240113724477,0.0802139037433155,0.7400130123617437,0.8012129380053911,0.44624746450304253,0.75,0.2727272727272727,0.24999999999999997,0.09090909090909091,0.5,0.4545454545454545,0.42857142857142855,0.42857142857142855,0.5,0.6000000000000001,0.41666666666666663,0.1561181434599156,0.12037037037037038,0.5,0.6785714285714286,0.3333333333333333,0.7333333333333334,171,1.0
345,Oklahoma ,0.7142857142857142,0.8275862068965517,0.48000000000000004,0.32258064516129037,0.5217391304347827,0.3529411764705882,0.38461538461538464,1.0,0.5263157894736843,0.525395152792413,0.06417112299465241,2022,0.3583023872679046,0.32599240382259254,0.43103448275862066,0.5192307692307693,0.5454545454545454,0.8333333333333334,0.36363636363636365,0.08333333333333334,0.2727272727272727,0.2857142857142857,0.5714285714285714,0.625,0.4000000000000001,0.36111111111111116,0.240506329113924,0.05555555555555555,0.375,1.0,0.3,1.0,Notre Dame ,0.7142857142857142,0.7241379310344828,0.28,0.5483870967741935,0.9565217391304348,0.8823529411764706,0.38461538461538464,0.4,0.8947368421052633,0.4434030281182406,0.2801316330728096,0.8015426497277678,0.7954653559537023,0.6379310344827587,0.6195652173913043,0.9090909090909091,0.75,0.09090909090909091,0.41666666666666663,0.9999999999999999,0.5714285714285714,0.42857142857142855,0.375,0.6000000000000001,0.6388888888888888,0.2015579357351509,0.5370370370370371,0.6590909090909092,0.6493506493506493,0.5833333333333334,1.0,172,0.0
347,Louisiana State ,0.5238095238095237,0.689655172413793,0.44,0.19354838709677413,0.2608695652173913,0.7058823529411764,0.38461538461538464,0.28,0.47368421052631576,0.36502820306204675,0.11229946524064172,2022,0.4495943204868154,0.4006064690026955,0.3663793103448276,0.43181818181818177,0.5454545454545454,0.9166666666666666,0.36363636363636365,0.24999999999999997,0.2727272727272727,0.5714285714285714,0.14285714285714285,0.25,0.6000000000000001,0.7222222222222222,0.11392405063291138,0.16666666666666666,1.0,1.0,0.25,1.0,Ohio State ,0.5714285714285714,0.48275862068965514,0.19999999999999998,0.6774193548387096,0.6086956521739131,0.23529411764705882,0.3076923076923077,0.64,0.8947368421052633,0.47472838923004246,0.11905432029271037,0.6853745541022593,0.6057951482479785,0.7366771159874607,0.765625,0.1818181818181818,0.16666666666666666,0.09090909090909091,0.5,0.6363636363636364,0.42857142857142855,0.14285714285714285,0.625,0.6000000000000001,0.4722222222222222,0.17721518987341767,0.2592592592592593,0.4444444444444444,1.0,0.6666666666666666,1.0,173,0.0
349,Texas ,0.5238095238095237,0.4482758620689655,0.36000000000000004,0.19354838709677413,0.3043478260869565,0.6470588235294117,0.3076923076923077,0.56,0.3684210526315789,0.46102117061021153,0.0688895879207298,2022,0.6648275862068966,0.5540669097827811,0.8189655172413793,0.75,0.1818181818181818,0.16666666666666666,0.1818181818181818,0.24999999999999997,0.1818181818181818,0.14285714285714285,0.14285714285714285,0.25,0.6000000000000001,0.3055555555555556,0.1392405063291139,0.07407407407407407,0.5454545454545454,0.5324675324675325,0.0,1.0,Ohio State ,0.2857142857142857,0.17241379310344826,0.44,0.19354838709677413,0.34782608695652173,0.5882352941176471,0.38461538461538464,0.56,0.631578947368421,0.2229957332135639,0.07832651777288455,0.5695873374788016,0.5160624896859014,0.5172413793103449,1.0,0.09090909090909091,0.0,0.09090909090909091,0.24999999999999997,0.2727272727272727,0.5714285714285714,0.2857142857142857,0.625,0.4000000000000001,0.36111111111111116,0.07172995780590716,0.07407407407407407,0.5,0.4857142857142857,0.75,1.0,174,1.0
351,Indiana ,0.3333333333333333,0.31034482758620685,0.0,0.4838709677419355,0.391304347826087,0.23529411764705882,0.38461538461538464,0.52,0.4210526315789473,0.38706594456833365,0.09425133689839571,2022,0.7445068163592623,0.7476306408138423,0.5172413793103449,0.6590909090909092,0.1818181818181818,0.16666666666666666,0.0,0.41666666666666663,0.2727272727272727,0.14285714285714285,0.5714285714285714,0.625,0.4000000000000001,0.24999999999999997,0.0958408679927667,0.12037037037037038,0.7916666666666667,1.0,0.5,1.0,Princeton ,0.3333333333333333,0.27586206896551724,0.36000000000000004,0.16129032258064513,0.2608695652173913,0.23529411764705882,0.15384615384615385,0.2,0.5263157894736843,0.25585505965532473,0.1443850267379679,0.3903225806451613,0.3517520215633423,0.44624746450304253,0.75,0.2727272727272727,0.16666666666666666,0.36363636363636365,0.6666666666666666,0.09090909090909091,0.2857142857142857,0.14285714285714285,0.375,0.6000000000000001,0.19444444444444445,0.06523855890944498,0.16666666666666666,0.375,0.35714285714285715,0.6,1.0,175,1.0
353,Kentucky ,0.8095238095238095,0.7586206896551724,0.28,0.25806451612903225,0.34782608695652173,0.4117647058823529,0.07692307692307693,0.48,0.7894736842105263,0.6986301369863013,0.09090909090909091,2022,0.4280788177339901,0.4127605022680956,0.39655172413793094,0.6875,0.5454545454545454,0.41666666666666663,0.0,0.41666666666666663,0.1818181818181818,0.8571428571428571,0.14285714285714285,0.375,0.8,0.3055555555555556,0.30379746835443033,0.07407407407407407,1.0,1.0,0.3333333333333333,1.0,Princeton ,0.6190476190476191,0.6206896551724138,0.12,0.4516129032258064,0.3043478260869565,0.2941176470588235,0.15384615384615385,0.6,0.631578947368421,0.5668131300077539,0.06417112299465241,0.7013662979830839,0.6671472450322823,0.4568965517241379,0.625,0.7272727272727273,0.75,0.0,0.41666666666666663,0.09090909090909091,0.42857142857142855,0.2857142857142857,0.625,0.6000000000000001,0.6388888888888888,0.1392405063291139,0.07407407407407407,0.6875,0.6785714285714286,1.0,1.0,176,0.0
355,Baylor ,0.3333333333333333,0.3448275862068966,0.32,0.4516129032258064,0.5652173913043479,0.1764705882352941,0.23076923076923078,0.64,0.8947368421052633,0.29984779299847786,0.11061075147762453,2022,0.34137931034482766,0.4801694262610704,0.2619363395225464,0.5833333333333333,0.09090909090909091,0.08333333333333334,0.1818181818181818,0.41666666666666663,0.36363636363636365,0.2857142857142857,0.14285714285714285,0.5,0.8,0.19444444444444445,0.04360056258790435,0.09722222222222221,0.8214285714285714,0.8163265306122449,0.2857142857142857,1.0,South Dakota ,0.5714285714285714,0.5172413793103448,0.07999999999999999,0.3548387096774194,0.34782608695652173,0.5294117647058824,0.15384615384615385,0.44000000000000006,0.6842105263157894,0.5455278001611603,0.09854851031321621,0.49979716024340765,0.3294185598767809,0.8189655172413793,0.7058823529411764,0.2727272727272727,0.24999999999999997,0.0,0.41666666666666663,0.36363636363636365,0.5714285714285714,0.14285714285714285,0.25,0.8,0.2777777777777778,0.240506329113924,0.16666666666666666,0.5,1.0,0.6666666666666666,1.0,177,0.0
357,Michigan ,0.38095238095238093,0.31034482758620685,0.4,0.3870967741935484,0.34782608695652173,0.23529411764705882,0.15384615384615385,0.36,0.631578947368421,0.35721812434141187,0.11764705882352941,2022,0.48435013262599474,0.580670003850597,0.23326572008113594,0.7727272727272727,0.36363636363636365,0.24999999999999997,0.4545454545454545,0.33333333333333337,0.1818181818181818,0.2857142857142857,0.14285714285714285,0.375,0.6000000000000001,0.3055555555555556,0.09282700421940927,0.16666666666666666,0.6428571428571429,0.6785714285714286,0.6666666666666666,1.0,South Dakota ,0.23809523809523808,0.27586206896551724,0.19999999999999998,0.22580645161290325,0.43478260869565216,0.23529411764705882,0.0,0.28,0.5789473684210527,0.22444678609062155,0.1764705882352941,0.4449602122015914,0.495872641509434,0.3663793103448276,0.5,0.1818181818181818,0.16666666666666666,0.0,0.41666666666666663,0.2727272727272727,0.2857142857142857,0.0,0.25,0.8,0.3055555555555556,0.11392405063291138,0.35185185185185186,0.5454545454545454,0.6142857142857141,0.25,0.6666666666666667,178,1.0
359,Mississippi ,0.38095238095238093,0.3793103448275862,0.28,0.22580645161290325,0.6086956521739131,0.1764705882352941,0.38461538461538464,0.32,0.736842105263158,0.30996052937079166,0.21730675741370928,2022,0.49503214494447706,0.33659717256174715,0.9999999999999999,0.6153846153846154,0.1818181818181818,0.16666666666666666,0.36363636363636365,0.33333333333333337,0.4545454545454545,0.14285714285714285,0.42857142857142855,0.25,0.6000000000000001,0.08333333333333334,0.07172995780590716,0.5370370370370371,0.5833333333333333,0.19642857142857145,1.0,0.6666666666666667,South Dakota ,0.4761904761904761,0.4482758620689655,0.04,0.4193548387096774,0.7391304347826086,0.47058823529411764,0.15384615384615385,0.28,0.47368421052631576,0.4457323498419389,0.2887700534759358,0.8388594164456233,0.7909277911760534,0.689655172413793,0.6666666666666666,0.36363636363636365,0.5,0.0,0.33333333333333337,0.5454545454545454,0.42857142857142855,0.14285714285714285,0.25,0.4000000000000001,0.38888888888888895,0.16817359855334535,0.3055555555555556,1.0,1.0,1.0,1.0,179,0.0
361,Miami ,0.42857142857142855,0.31034482758620685,0.12,0.32258064516129037,0.391304347826087,0.3529411764705882,0.23076923076923078,0.36,0.31578947368421056,0.36986301369862995,0.13101604278074866,2022,0.7938423645320196,0.8644363405739656,0.5721003134796238,0.8863636363636365,0.1818181818181818,0.08333333333333334,0.0,0.24999999999999997,0.1818181818181818,0.2857142857142857,0.0,0.25,0.2,0.22222222222222218,0.08227848101265821,0.2592592592592593,0.4642857142857142,0.5714285714285714,0.5,1.0,South Florida ,0.38095238095238093,0.31034482758620685,0.32,0.19354838709677413,0.391304347826087,0.5294117647058824,0.0,0.4,0.47368421052631576,0.30996052937079166,0.11970382558617851,0.5297486849795443,0.43942594885991115,0.6543887147335424,0.7727272727272727,0.36363636363636365,0.33333333333333337,0.1818181818181818,0.41666666666666663,0.1818181818181818,0.2857142857142857,0.0,0.375,0.6000000000000001,0.41666666666666663,0.06645569620253164,0.12037037037037038,0.296875,0.4489795918367347,0.5,1.0,180,1.0
363,North Carolina ,0.8095238095238095,0.7241379310344828,0.32,0.4193548387096774,0.6086956521739131,0.23529411764705882,0.23076923076923078,0.48,0.5789473684210527,0.6986301369863013,0.15508021390374335,2022,0.647536945812808,0.6324430286694438,0.6221889055472265,0.7282608695652174,0.6363636363636364,0.5,0.09090909090909091,0.5833333333333334,0.2727272727272727,0.2857142857142857,0.2857142857142857,0.5,0.8,0.611111111111111,0.12236286919831223,0.16666666666666666,0.4642857142857142,0.5714285714285714,0.5714285714285714,1.0,Stephen F. Austin ,0.5714285714285714,0.48275862068965514,0.5599999999999999,0.22580645161290325,0.43478260869565216,0.3529411764705882,0.07692307692307693,0.36,0.9473684210526316,0.4191780821917809,0.1443850267379679,0.3898143236074271,0.36152291105121304,0.47562425683709875,0.765625,0.5454545454545454,0.5833333333333334,0.4545454545454545,0.16666666666666666,0.2727272727272727,0.42857142857142855,0.14285714285714285,0.375,1.0000000000000002,0.5555555555555556,0.09158600148920326,0.16666666666666666,0.375,1.0,0.5,1.0,181,1.0
365,Louisville ,0.5714285714285714,0.6551724137931034,0.44,0.22580645161290325,0.5652173913043479,0.5882352941176471,0.6153846153846154,0.16000000000000003,0.7894736842105263,0.4054385606215497,0.3277310924369748,2022,0.5525476067936181,0.5658233276157806,0.464767616191904,0.5238095238095238,0.7272727272727273,0.6666666666666666,0.36363636363636365,0.24999999999999997,0.4545454545454545,0.5714285714285714,0.42857142857142855,0.125,0.8,0.4722222222222222,0.11392405063291138,0.35185185185185186,0.47916666666666674,0.35714285714285715,0.75,0.8666666666666667,Tennessee ,0.4761904761904761,0.5862068965517241,0.48000000000000004,0.4193548387096774,0.3043478260869565,0.23529411764705882,0.15384615384615385,0.56,0.6842105263157894,0.3311845286059629,0.0688895879207298,0.41947261663286,0.4374032230314847,0.3448275862068964,0.4736842105263158,0.1818181818181818,0.16666666666666666,0.36363636363636365,0.41666666666666663,0.2727272727272727,0.2857142857142857,0.14285714285714285,0.375,0.6000000000000001,0.4444444444444444,0.0457643622200584,0.07407407407407407,0.3421052631578947,0.5324675324675325,0.4285714285714285,1.0,182,1.0
367,Stanford ,0.8095238095238095,0.689655172413793,0.4,0.6129032258064516,0.5217391304347827,0.1764705882352941,0.8461538461538463,0.56,0.8947368421052633,0.7711522965350522,0.11607423718150361,2022,0.4596348884381339,0.5540669097827811,0.23326572008113594,0.7727272727272727,0.8181818181818182,0.75,0.1818181818181818,0.5833333333333334,0.2727272727272727,0.14285714285714285,0.8571428571428571,0.375,0.6000000000000001,0.38888888888888895,0.21749136939010355,0.10493827160493827,0.375,1.0,0.5,1.0,Texas ,0.4761904761904761,0.6206896551724138,0.12,0.25806451612903225,0.2608695652173913,0.1764705882352941,0.07692307692307693,0.28,1.0,0.4457323498419389,0.11229946524064172,0.3661803713527852,0.2675720505909186,0.6100795755968169,0.4375,0.2727272727272727,0.16666666666666666,0.0,0.41666666666666663,0.4545454545454545,0.14285714285714285,0.14285714285714285,0.125,0.8,0.24999999999999997,0.07940161104718065,0.5370370370370371,0.3181818181818181,0.35714285714285715,0.3333333333333333,1.0,183,1.0
369,Iowa State ,0.6666666666666665,0.8275862068965517,0.4,0.4838709677419355,0.17391304347826086,0.058823529411764705,0.46153846153846156,0.16000000000000003,0.47368421052631576,0.4899894625922022,0.12146676852559204,2022,0.5788859416445624,0.5471698113207548,0.5474137931034483,0.47115384615384603,0.4545454545454545,0.8333333333333334,0.36363636363636365,0.6666666666666666,0.4545454545454545,0.14285714285714285,0.42857142857142855,0.25,0.6000000000000001,0.8333333333333334,0.11392405063291138,0.16666666666666666,1.0,1.0,0.5,1.0,UT Arlington ,0.42857142857142855,0.48275862068965514,0.24000000000000002,0.4516129032258064,0.391304347826087,0.2941176470588235,0.38461538461538464,0.24,0.7894736842105263,0.33009279717189566,0.18003565062388593,0.5885428253615128,0.4910934020860189,0.7058189655172414,0.53125,0.5454545454545454,0.75,0.1818181818181818,0.41666666666666663,0.2727272727272727,0.42857142857142855,0.2857142857142857,0.375,0.8,0.36111111111111116,0.10548523206751054,0.16666666666666666,0.5833333333333333,0.4857142857142857,1.0,1.0,184,1.0
371,Texas ,0.19047619047619047,0.27586206896551724,0.19999999999999998,0.22580645161290325,0.6086956521739131,0.47058823529411764,0.23076923076923078,0.32,0.21052631578947367,0.16811955168119558,0.21730675741370928,2022,1.0,0.8749931239342098,0.8189655172413793,0.375,0.0,0.16666666666666666,0.0,0.16666666666666666,0.6363636363636364,0.2857142857142857,0.14285714285714285,0.125,0.2,0.16666666666666666,0.050632911392405056,0.35185185185185186,0.5,0.6785714285714286,0.5,0.0,Utah ,0.14285714285714285,0.06896551724137931,0.0,0.032258064516129004,0.47826086956521735,0.1764705882352941,0.15384615384615385,0.6,0.4210526315789473,0.16347031963470307,0.09982174688057041,0.7434482758620689,0.9223719676549867,0.4568965517241379,1.0,0.09090909090909091,0.0,0.0,0.16666666666666666,0.36363636363636365,0.2857142857142857,0.14285714285714285,0.375,0.4000000000000001,0.33333333333333337,0.04360056258790435,0.16666666666666666,0.75,1.0,0.5714285714285714,1.0,185,1.0
373,Brigham Young ,0.38095238095238093,0.3448275862068966,0.24000000000000002,0.5483870967741935,0.5217391304347827,0.2941176470588235,0.07692307692307693,0.52,0.5263157894736843,0.34246575342465746,0.12433155080213903,2022,0.4931034482758621,0.43942594885991115,0.552738336713996,0.6875,0.6363636363636364,0.5,0.2727272727272727,0.5833333333333334,0.6363636363636364,0.42857142857142855,0.0,0.5,0.6000000000000001,0.41666666666666663,0.10647803425167532,0.12962962962962962,1.0,1.0,1.0,1.0,Villanova ,0.4761904761904761,0.5172413793103448,0.32,0.32258064516129037,0.5217391304347827,0.47058823529411764,0.3076923076923077,0.2,0.5263157894736843,0.38797306710006974,0.2647058823529412,0.46031560490940976,0.5791472678265132,0.3315649867374004,0.5588235294117647,0.2727272727272727,0.41666666666666663,0.36363636363636365,0.5833333333333334,0.1818181818181818,0.8571428571428571,0.2857142857142857,0.125,0.6000000000000001,0.5277777777777778,0.1392405063291139,0.2592592592592593,0.3181818181818181,0.43749999999999994,0.3333333333333333,0.5555555555555556,186,0.0
375,Michigan ,0.6190476190476191,0.6551724137931034,0.6,0.5806451612903226,0.391304347826087,0.4117647058823529,0.07692307692307693,0.44000000000000006,0.2631578947368421,0.5241528478731072,0.11000763941940411,2022,0.5589836660617058,0.6057951482479785,0.1923076923076923,0.5833333333333333,0.1818181818181818,0.33333333333333337,0.5454545454545454,0.41666666666666663,0.1818181818181818,0.7142857142857142,0.0,0.375,0.2,0.5833333333333334,0.240506329113924,0.16666666666666666,0.6875,1.0,0.25,0.6666666666666667,Villanova ,0.19047619047619047,0.17241379310344826,0.19999999999999998,0.16129032258064513,0.2608695652173913,0.4117647058823529,0.46153846153846156,0.36,0.8421052631578947,0.15729806329711857,0.09090909090909091,0.3675386444708681,0.34435783492387273,0.43103448275862066,0.6428571428571429,0.09090909090909091,0.0,0.0,0.24999999999999997,0.09090909090909091,0.2857142857142857,0.42857142857142855,0.25,0.8,0.16666666666666666,0.07172995780590716,0.07407407407407407,0.25,1.0,0.6666666666666666,1.0,187,1.0
